Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,123.0,146.616,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",EU-200,Natural Gas,Natural Gas (Weighted U.S. Average),,,244.25,291.146,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",EU-400,Natural Gas,Natural Gas (Weighted U.S. Average),,,53.5,63.772,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,107.0,127.544,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",EU-200,Natural Gas,Natural Gas (Weighted U.S. Average),,,172.25,205.322,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",EU-400,Natural Gas,Natural Gas (Weighted U.S. Average),,,53.0,63.176,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",EU-401,Natural Gas,Natural Gas (Weighted U.S. Average),,,52.75,62.878,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,124.0,147.808,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,113.75,135.59,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,115.5,137.676,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,109.5,130.524,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1006005,110000414089.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,111.0,132.312,1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1182 260TH ST.,SERGEANT BLUFF,IA,51054,42.32786,-96.36489,WOODBURY COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Emergency Firewater Pump Engine,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,6.0,7.152,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,47.25,56.322,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,7.75,9.238,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,44.5,53.044,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,9.25,11.026,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,38.5,45.892,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,8.75,10.43,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,45.75,54.534,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,44.0,52.448,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,9.5,11.324,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,40.5,48.276,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,9.75,11.622,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,39.25,46.786,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,8.25,9.834,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,31.5,37.548,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,7.5,8.642,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Nat Gas Fired Equip (<100 MMBtu/hr),Natural Gas,Natural Gas (Weighted U.S. Average),,,6.25,7.45,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1007770,110000589373.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Synthetic Ammonia Plant Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,54.5,64.964,1007770,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,34.80302,-87.93974,COLBERT COUNTY,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,45.25,53.938,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,92.25,109.962,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,48.75,58.11,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,70.5,84.036,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Temp Boiler,Petroleum Products,Distillate Fuel Oil No. 2,,,0.25,0.894,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Temp Boiler,Petroleum Products,Propane Gas,,,0.0,0.0,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,47.5,56.62,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,81.25,96.85,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,43.0,51.256,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,78.25,93.274,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,44.75,53.342,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,76.0,90.592,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,77.75,92.678,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,40.75,48.574,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,72.25,86.122,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,50.5,60.196,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,50.25,59.898,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,49.75,59.302,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,58.5,69.732,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,44.5,53.64,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1005502,110000606158.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",R-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,55.5,65.56,1005502,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,42.44311,-90.55686,JO DAVIESS,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,100.0,119.2,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Diesel Engine,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,100.25,119.498,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,94.5,112.644,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,97.75,116.518,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,99.25,118.306,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Diesel- engine-,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,80.5,95.956,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,95.75,114.134,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,99.5,118.604,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,89.0,106.088,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,97.5,116.22,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,40.319147,-96.841297,GAGE COUNTY,325311,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,108.0,128.736,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532,42.499406,-94.017177,WEBSTER,325311,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,95.5,113.836,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532,42.499406,-94.017177,WEBSTER,325311,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,122.25,145.722,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532,42.499406,-94.017177,WEBSTER,325311,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,118.0,140.656,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532,42.499406,-94.017177,WEBSTER,325311,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,104.0,123.968,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532,42.499406,-94.017177,WEBSTER,325311,
